id;name;Aadress;X;y
13476;Mooste Lasteaed;Põlva maakond, Mooste vald, Mooste alevik, Lasteaia tee 13;687744.7548;6450887.086
13477;Mooste Põhikool;Põlva maakond, Mooste vald, Mooste alevik, Koolimaja;687807;6451115
12863;MTÜ Edu Valem Lasteaed;Harju maakond, Tallinna linn, Lasnamäe linnaosa, Pallasti tn 41;545176.964;6588653.937
13058;MTÜ Kool 21.sajandil Haabersti Vene Eragümnaasium;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Sõle tn 40;540050;6589631
13273;MTÜ Lasteaed Väike Pauline;Tartu maakond, Tartu linn, Jakobi tn 45;658481.0001;6474675.969
12446;Muhu Lasteaed;Saare maakond, Muhu vald, Liiva küla, Hariduse;455173.5735;6496059.085
12464;Muhu Põhikool;Saare maakond, Muhu vald, Liiva küla, Kiriku;455067;6496202
12787;Munitsipaallasteasutus Viimsi Lasteaiad;Harju maakond, Tallinna linn, Pirita linnaosa, Randvere tee 18;548099.9301;6593692.044
11997;Muraste looduskool;Harju maakond, Harku vald, Muraste küla, Keila metskond maatükk nr 5;524189;6591244
12479;Mustjala Lasteaed-Põhikool;Saare maakond, Mustjala vald, Mustjala küla, Kooli tn 1;396859;6481681
13390;Mustvee Gümnaasium;Jõgeva maakond, Mustvee linn, Tartu tn 11;669702;6526960
13388;Mustvee Lasteaed;Jõgeva maakond, Mustvee linn, Kastani tn 40;669518.9582;6527147.025
13389;Mustvee Vene Gümnaasium;Jõgeva maakond, Mustvee linn, Narva tn 24;670112;6527195
12094;Muuga Põhikool;Lääne-Viru maakond, Laekvere vald, Muuga küla, Pargi tee 1;650861;6555474
12957;Muumipere Lastesõim;Harju maakond, Tallinna linn, Kesklinna linnaosa, Endla tn 17;541651.0668;6588147.991
12313;Mõisaküla Kool;Viljandi maakond, Mõisaküla linn, Pärnu tn 39;569739;6439691
12314;Mõisaküla Lasteaed;Viljandi maakond, Mõisaküla linn, Vabriku tn 10;569595.9202;6439669.06
13464;Mõniste Kool;Võru maakond, Mõniste vald, Kuutsi küla, Kooli;652780;6386487
11899;Mõniste lasteaed;Võru maakond, Mõniste vald, Kuutsi küla, Kooli;652790.1452;6386447.112
44854;Mäepealse Erakool;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Aarde 12;540354;6589196
12150;Mäetaguse Lasteaed Tõruke;Ida-Viru maakond, Mäetaguse vald, Mäetaguse alevik;687899.9975;6569574.305
12146;Mäetaguse Põhikool;Ida-Viru maakond, Mäetaguse vald, Mäetaguse alevik, Kooli tn 6;688012;6569565
37781;Märjamaa Gümnaasium;Rapla maakond, Märjamaa vald, Märjamaa alev, Tamme tee 1;524619;6529773
12545;Märjamaa Lasteaed Pillerpall;Rapla maakond, Märjamaa vald, Märjamaa alev, Pärna tn 1;524896.9317;6529134.066
12198;Narva 6. Kool;Ida-Viru maakond, Narva linn, Kreenholmi tn 25;737882;6588632
12208;Narva Eesti Gümnaasium;Ida-Viru maakond, Narva linn, Kraavi tn 1;738411;6589999
12195;Narva Humanitaargümnaasium;Ida-Viru maakond, Narva linn, Kangelaste prospekt 32;736738;6590709
12193;Narva Kesklinna Gümnaasium;Ida-Viru maakond, Narva linn, Aleksander Puðkini tn 29;738029;6590023
12217;Narva Kreenholmi Gümnaasium;Ida-Viru maakond, Narva linn, Gerassimovi tn 2;738217;6588247
12177;Narva Lasteaed Cipollino;Ida-Viru maakond, Narva linn, Ancis Daumani tn 11;737531.0051;6590675.072
12179;Narva Lasteaed Kakuke;Ida-Viru maakond, Narva linn, Hariduse tn 30;737613.9226;6589973.997
12214;Narva Lasteaed Karikakar;Ida-Viru maakond, Narva linn, Aleksander Puðkini tn 5a;738409.0038;6588933.97
12211;Narva Lasteaed Kaseke;Ida-Viru maakond, Narva linn, Energia tn 4a;737697.9986;6589460.935
12173;Narva Lasteaed Kirsike;Ida-Viru maakond, Narva linn, Albert-August Tiimanni tn 11;736422.9558;6589889.921
12181;Narva Lasteaed Kuldkalake;Ida-Viru maakond, Narva linn, Mõisa tn 6;737009.0055;6589438.923
12205;Narva Lasteaed Kuuseke;Ida-Viru maakond, Narva linn, Uusküla tn 18a;737292.0173;6588630.932
12178;Narva Lasteaed Käoke;Ida-Viru maakond, Narva linn, Kangelaste prospekt 38;736792.0297;6590877.98
12206;Narva Lasteaed Marjake;Ida-Viru maakond, Narva linn, Viru tn 4;738487.9492;6589682.048
12204;Narva Lasteaed Muinasjutt;Ida-Viru maakond, Narva linn, Aleksander Puðkini tn 13a;738269.9804;6589224.926
12207;Narva Lasteaed Ojake;Ida-Viru maakond, Narva linn, Tuleviku tn 7;738256.0781;6589669.966
12174;Narva Lasteaed Pingviin;Ida-Viru maakond, Narva linn, Mõisa tn 1a;737058.9877;6589699.922
12183;Narva Lasteaed Potsataja;Ida-Viru maakond, Narva linn, Tallinna mnt 50;736799.9739;6589783.005
12187;Narva lasteaed Punamütsike;Ida-Viru maakond, Narva linn, Kreenholmi tn 8a;737379.0724;6589431.971
12188;Narva Lasteaed Põngerjas;Ida-Viru maakond, Narva linn, Gerassimovi tn 18a;738115.0687;6588439.94
12180;Narva Lasteaed Päikene;Ida-Viru maakond, Narva linn, Hariduse tn 11;737704.9498;6589889.921
12209;Narva Lasteaed Pääsuke;Ida-Viru maakond, Narva linn, Pimeaia tn 1;738661.0664;6590218.943
12212;Narva Lasteaed Sipsik;Ida-Viru maakond, Narva linn, 26. Juuli tn 13a;737475.0647;6588433.982
12199;Narva Lasteaed Sädemeke;Ida-Viru maakond, Narva linn, Pähklimäe tn 5;736776.9689;6590472.992
12184;Narva lasteaed Tareke;Ida-Viru maakond, Narva linn, Albert-August Tiimanni tn 16;736624.0432;6589783.005
12175;Narva Lasteaed Tuluke;Ida-Viru maakond, Narva linn, Kangelaste prospekt 16a;737096.0606;6590424.995
12176;Narva Lasteaed Vikerkaar;Ida-Viru maakond, Narva linn, Kangelaste prospekt 21;737452.0597;6590466.04
12182;Narva Lasteaed Väikevend;Ida-Viru maakond, Narva linn, Mõisa tn 1;736989.9725;6589601.944
12186;Narva Paju Kool;Ida-Viru maakond, Narva linn, Aleksei Juhhanovi tn 3;738093;6590774
12210;Narva Peetri Kool;Ida-Viru maakond, Narva linn, Paul Kerese tn 22;737483;6589204
12194;Narva Pähklimäe Gümnaasium;Ida-Viru maakond, Narva linn, Pähklimäe tn 3;736869;6590335
12189;Narva Soldino Gümnaasium;Ida-Viru maakond, Narva linn, Tallinna mnt 40;736942;6589695
12200;Narva Spordikool Energia;Ida-Viru maakond, Narva linn, Võidu prospekt 4;737171.0339;6589718.955
12215;Narva Täiskasvanute Kool;Ida-Viru maakond, Narva linn, Paul Kerese tn 22;737483;6589204
12197;Narva Vanalinna Riigikool;Ida-Viru maakond, Narva linn, Kraavi tn 2;738504;6590013
12185;Narva Õigeusu Humanitaarkool;Ida-Viru maakond, Narva linn, Igor Grafovi tn 4;738304;6588982
12219;Narva-Jõesuu Keskkool;Ida-Viru maakond, Narva-Jõesuu linn, Jaan Poska tn 36;729484;6598439
12201;Narva-Jõesuu Lasteaed Karikakar;Ida-Viru maakond, Narva-Jõesuu linn, Karja tn 25;729368.0169;6597879.957
12824;Neeme Kool;Harju maakond, Jõelähtme vald, Neeme küla, Neeme kool;565514;6599608
12832;Nissi Põhikool;Harju maakond, Nissi vald, Riisipere alevik, Nissi tee 33;518027;6552219
12523;Noarootsi Gümnaasium;Lääne maakond, Noarootsi vald, Pürksi küla, Pürksi keskus 10;472419;6541007
12503;Noarootsi Kool;Lääne maakond, Noarootsi vald, Pürksi küla, Pürksi keskus 10;472419;6541040
37783;Nurme Kool;Järva maakond, Koigi vald, Päinurme küla, Pargi tn 8;612013;6520474
13334;Nõgiaru Lasteaed;Tartu maakond, Nõo vald, Nõgiaru küla, Nõo tn 10;649128.5348;6466262.408
13123;Nõmme Erakool;Harju maakond, Tallinna linn, Nõmme linnaosa, Idakaare tn 5;539049;6583578
13294;Nõo Lasteaed Krõll;Tartu maakond, Nõo vald, Nõo alevik, Kivi tn 6;648427.9563;6461860.001
13293;Nõo Põhikool;Tartu maakond, Nõo vald, Nõo alevik, K. Aigro tn 1;648764;6462780
13295;Nõo Reaalgümnaasium;Tartu maakond, Nõo vald, Nõo alevik, K. Aigro tn 1;648764;6462780
11905;Nõuni looduskeskus;Valga maakond, Palupera vald, Nõuni küla, Nõuni algkool;648506;6446170
12502;Nõva Kool;Lääne maakond, Nõva vald, Nõva küla, Kooli;481622;6564834
13450;Obinitsa Lasteaed;Võru maakond, Meremäe vald, Obinitsa küla, Külakeskuse;704749.2974;6413037.812
12243;Oisu Lasteaed Kelluke;Järva maakond, Türi vald, Oisu alevik, Lasteaia tn 7;590607.9766;6514166.05
11902;Ojapera külaseltsi õpikeskus;Viljandi maakond, Abja vald, Sarja küla;573524;6448518
12329;Olustvere Lasteaed Piilu;Viljandi maakond, Suure-Jaani vald, Olustvere alevik, Põllu tn 4;590881.0582;6491902.949
12331;Olustvere Põhikool;Viljandi maakond, Suure-Jaani vald, Olustvere alevik, Müüri tn 4;591167;6491642
13482;Orava Kool;Põlva maakond, Orava vald, Orava küla, Orava kool;704348;6421437
13483;Orava Lasteaed;Põlva maakond, Orava vald, Orava küla, Orava kool;704372.4448;6421435.484
12544;Orgita Lasteaed Midrimaa;Rapla maakond, Märjamaa vald, Orgita küla, Midrimaa;525577.6497;6531253.51
12445;Orissaare Gümnaasium;Saare maakond, Orissaare vald, Orissaare alevik, Kuivastu mnt 29;446575;6491469
12460;Orissaare Lasteaed Päikesekiir;Saare maakond, Orissaare vald, Orissaare alevik, Kuivastu mnt 34a;446743.9584;6491210.976
12540;Oru Kool;Lääne maakond, Lääne-Nigula vald, Linnamäe küla, Oru vallamaja-kool;483816;6539643
12808;Oru lasteaed Mesimumm;Harju maakond, Kose vald, Oru küla, Oru lasteaed;556634.1436;6561797.107
12809;Oru Põhikool;Harju maakond, Kose vald, Oru küla, Oru kool;556460;6561676
13413;Oskar Lutsu Palamuse Gümnaasium;Jõgeva maakond, Palamuse vald, Palamuse alevik, Kooli tn 2;649515;6507759
13467;Osula Põhikool;Võru maakond, Sõmerpalu vald, Osula kool;667618;6419401
13356;Otepää Gümnaasium;Valga maakond, Otepää vald, Otepää linn, Koolitare tn 5;647258;6437425
13347;Otepää Lasteaed Pähklike;Valga maakond, Otepää vald, Otepää linn, Pühajärve tee 22;647186.0144;6437615.983
13251;OÜ Remante Eralasteaed Cipollino;Tartu maakond, Tartu linn, Metalli tn 1;659521.0272;6471184.993
12657;OÜ Sverresson Anni Lasteaed;Tartu maakond, Tartu linn, Tamme pst 80a;657908.0253;6471663.961
12833;Padise Põhikool;Harju maakond, Padise vald, Padise küla, Padise kool;508466;6565237
12834;Padise Valla Lasteaed;Harju maakond, Padise vald, Padise küla, Keskuse tn 1/1-12;508276.1929;6565082.196
12229;Paide Gümnaasium;Järva maakond, Paide linn, Aiavilja tn 3;590206;6528446
13187;Paide Lasteaed;Järva maakond, Paide linn, Pärnu tn 7;590265.0523;6528630.934
12230;Paide Sookure Lasteaed;Järva maakond, Paide linn, Soo tn 16;590017.9548;6529190.999
12232;Paide Täiskasvanute Keskkool;Järva maakond, Paide linn, Lai tn 33;589788;6528785
12254;Paide Valla Lasteaed-Kool;Järva maakond, Paide vald, Tarbja küla, Kooli tee 1;591602;6533293
12231;Paide Ühisgümnaasium;Järva maakond, Paide linn, Kooli tn 1;588954;6527807
12383;Paikuse Lasteaed Mesimumm;Pärnu maakond, Paikuse vald, Paikuse alevik, Kastani 10;535855.9444;6470672.758
12388;Paikuse Põhikool;Pärnu maakond, Paikuse vald, Paikuse alevik, Paide mnt 19;535842.042;6470325.034
37784;Paikuse Põhikool;Pärnu maakond, Paikuse vald, Paikuse alev, Paide mnt 19;535842;6470325
12305;Paistu Kool;Viljandi maakond, Viljandi vald, Sultsi küla, Paistu kool;593502;6456661
12079;Pajusti Lasteaed Tõrutõnn;Lääne-Viru maakond, Vinni vald, Pajusti alevik, Tartu mnt 9;637540.9379;6574284.053
12496;Palade Lasteaed;Hiiu maakond, Pühalepa vald, Palade küla, Palade kool;433513.8999;6536734.34
11982;Palade loodushariduskeskus;Hiiu maakond, Pühalepa vald, Palade küla, Palade kool;433499;6536757
12497;Palade Põhikool;Hiiu maakond, Pühalepa vald, Palade küla, Palade kool;433518;6536756
13414;Palamuse Lasteaed Nukitsamees;Jõgeva maakond, Palamuse vald, Palamuse alevik, Suur tn 6;649601.0487;6507914.964
13154;Paldiski Lasteaed Naerulind;Harju maakond, Paldiski linn, Rae tn 34;503302.9633;6579250
13156;Paldiski lasteaed Sipsik;Harju maakond, Paldiski linn, Rae tn 48;503092.9387;6579706.957
37785;Paldiski Põhikool;Harju maakond, Paldiski linn, Rae tn 56;502998;6579900
13153;Paldiski Vene Põhikool;Harju maakond, Paldiski linn, Peetri tn 26;503068;6579266
13155;Paldiski Ühisgümnaasium;Harju maakond, Paldiski linn, Rae tn 56;502997;6579899
12505;Palivere Lasteaed;Lääne maakond, Taebla vald, Palivere alevik, Raba tn 2;493835.9691;6536260.999
12539;Palivere Põhikool;Lääne maakond,  Lääne-Nigula vald, Palivere alevik, Lähtru tee 16;493973;6535877
12000;Palu puhkekeskus;Tartu maakond, Nõo vald, Meeri küla, Palu;644829;6465222
13370;Palupera Põhikool;Valga maakond, Palupera vald, Palupera küla, Palupera põhikool;637541;6443991
11888;Palupõhja looduskool;Tartu maakond, Puhja vald, Palupõhja küla, Jaago;630599;6477841
12838;Pangapealse Lasteaed;Harju maakond, Harku vald, Muraste küla, Pangapealse, Pangapealse tn 2a;525939.9379;6591135.008
13459;Parksepa Keskkool;Võru maakond, Võru vald, Parksepa alevik, Võru tee 4;676994;6421931
13442;Parksepa Lasteaed;Võru maakond, Võru linn, Kesk tn 9;679018.0601;6415816.955
12240;Peetri Kool;Järva maakond, Kareda vald, Peetri alevik, Kesktee 6;605403;6535249
12239;Peetri Lasteaed;Järva maakond, Kareda vald, Peetri alevik, Kesktee tn 12;605414.7916;6535252.749
12789;Peetri Lasteaed-Põhikool;Harju maakond, Rae vald, Peetri alevik, Pargi tee 6;545998;6584544
12828;Peetri Lasteaed-Põhikooli Assaku lasteaed;Harju maakond, Rae vald, Assaku alevik, Järve põik 1;547921.6822;6582499.836
13146;Pelgulinna Gümnaasium;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Mulla tn 7;540572;6588733
12748;Pelguranna Lasteaed;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Pelguranna tn 49;539066.0599;6589933.945
12483;Pihtla Kool;Saare maakond, Pihtla vald, Püha küla, Kooli;425606;6463315
32271;Pikakannu Kool;Võru maakond, Lasva vald, Pikakannu küla,Pikakannu kool;692413;6419191
13470;Pikakannu Põhikool;Võru maakond, Lasva vald, Pikakannu küla, Pikakannu kool;692403;6419191
13372;Pikasilla Algkool;Valga maakond, Põdrala vald, Pikasilla küla, Pikasilla kool;621081;6440061
12798;Pikavere Lasteaed-Algkool;Harju maakond, Raasiku vald, Pikavere küla, Pikavere põhikool;564761;6571590
12878;Pirita Kose Lasteaed;Harju maakond, Tallinna linn, Pirita linnaosa, Kose tee 58;547945.0183;6591454.927
12880;Pirita Lasteaed;Harju maakond, Tallinna linn, Pirita linnaosa, Eduard Bornhöhe tee 10;547664.9855;6592954.062
12881;Pirita Majandusgümnaasium;Harju maakond, Tallinna linn, Pirita linnaosa, Metsavahi tee 19;547625;6592809
13406;Pisisaare Algkool;Jõgeva maakond, Pajusi vald, Pisisaare küla, Kooli;613656;6510947
13115;Polixena;Harju maakond, Maardu linn, Avar tn 8;557875.9201;6594270.977
12048;Porkuni kool;Lääne-Viru maakond, Tamsalu vald, Porkuni küla, Ilumäe tee 6;625242;6562661
13024;Prangli Põhikool;Harju maakond, Viimsi vald, Idaotsa küla, Prangli Põhikool;557030;6610603
12559;Prillimäe Lasteaed Põnnipere;Rapla maakond, Kohila vald, Prillimäe alevik, Lasteaia tn 4;545670.0004;6560090.926
13286;Puhja Gümnaasium;Tartu maakond, Puhja vald, Puhja alevik, Viljandi tee 28/2;635283;6468527
13285;Puhja Lasteaed Pääsusilm;Tartu maakond, Puhja vald, Puhja alevik, Nooruse tn 6;635374.4906;6468318.629
12345;Puiatu Lasteaed-Kool;Viljandi maakond, Pärsti vald, Puiatu küla, Kooli tee 5/1;583788;6469676
13465;Puiga Lasteaed Siilike;Võru maakond, Võru vald, Puiga küla, Puiga lasteaed;680189.9939;6410357.971
13437;Puiga Põhikool;Võru maakond, Võru vald, Puiga küla, Järve tn 7;680215;6410096
13360;Puka Keskkool;Valga maakond, Puka vald, Puka alevik, Kooli tn 3;631416;6436856
13375;Puka Lasteaed;Valga maakond, Puka vald, Puka alevik, Võru mnt 10;631219.0163;6436512.071
13400;Puurmani Lasteaed “Siilipesa”;Jõgeva maakond, Puurmani vald, Puurmani alevik, Tallinna mnt 11;632768.9612;6495105.948
13399;Puurmani Mõisakool;Jõgeva maakond, Puurmani vald, Puurmani alevik, Tartu mnt 1;633181;6495020
13494;Põlgaste Lasteaed;Põlva maakond, Kanepi vald, Põlgaste küla, Saia tee 2;670020.2698;6430147.615
13409;Põltsamaa Lasteaed “Mari”;Jõgeva maakond, Põltsamaa linn, Pärna tn 3;614887.0819;6503449.004
13410;Põltsamaa Lasteaed “Tõruke”;Jõgeva maakond, Põltsamaa linn, Lembitu tn 1;614471.0048;6504391.053
13408;Põltsamaa Ühisgümnaasium;Jõgeva maakond, Põltsamaa linn, Veski tn 5;614353;6503590
12092;Põlula Kool;Lääne-Viru maakond, Rägavere vald, Põlula küla, Põlula kool;649660;6577922
13503;Põlva Lasteaed Lepatriinu;Põlva maakond, Põlva linn, Piiri tn 3;680063.0523;6438476.935
13504;Põlva Lasteaed Mesimumm;Põlva maakond, Põlva linn, Lina tn 13;681317.0761;6439513.983
13505;Põlva Põhikool;Põlva maakond, Põlva linn, Kooli tn 1;681422;6439204
13508;Põlva Ühisgümnaasium;Põlva maakond, Põlva linn, Kesk tn 25;680049;6438635
12283;Päri Lasteaed;Viljandi maakond, Pärsti vald, Päri küla, Päri Lasteaed-Raamatukogu;587677.2318;6467497.729
12430;Pärnjõe Põhikool;Pärnu maakond, Vändra vald, Pärnjõe küla, Pärnjõe koolimaja;553694;6499193
12419;Pärnu Kadri Tänava Lasteaed ;Pärnu maakond, Pärnu linn, Kadri tn 23;528804.9776;6473056.016
12377;Pärnu Kastani Lasteaed;Pärnu maakond, Pärnu linn, Kastani tn 3;530892.976;6471376.978
12372;Pärnu Kesklinna Lasteaed ;Pärnu maakond, Pärnu linn, Aia tn 13;529473.9448;6471213.956
12353;Pärnu Koidula Gümnaasium;Pärnu maakond, Pärnu linn, Metsa tn 21;532050;6469793
12375;Pärnu Kuninga Tänava Põhikool;Pärnu maakond, Pärnu linn, Kuninga tn 29;529585;6471544
12350;Pärnu Lasteaed Kelluke ;Pärnu maakond, Pärnu linn, Metsa tn 3;531391.9706;6470472.002
12354;Pärnu Lasteaed Mai ;Pärnu maakond, Pärnu linn, Mai tn 49;531418.9477;6469999.984
12368;Pärnu Lasteaed Pillerpall ;Pärnu maakond, Pärnu linn, Rõugu tn 8a;527828.0075;6472662.944
12360;Pärnu Lasteaed Päikesejänku ;Pärnu maakond, Pärnu linn, Vana-Sauga tn 21;527688.9842;6472628.022
12423;Pärnu Lasteaed Pöialpoiss ;Pärnu maakond, Pärnu linn, Metsa tn 17;531817.9779;6470072.972
12356;Pärnu Lasteaed Trall ;Pärnu maakond, Pärnu linn, Kiige tn 9;529412.0463;6473616.081
12365;Pärnu Liblika Tänava Lasteaed ;Pärnu maakond, Pärnu linn, Liblika tn 1a;531105.9797;6472232.964
12346;Pärnu Mai Kool;Pärnu maakond, Pärnu linn, Mai tn 3;531036;6470454
12379;Pärnu Männipargi Lasteaed ;Pärnu maakond, Pärnu linn, Rääma tn 38b;529846.9908;6472533.023
12382;Pärnu Raeküla Kool;Pärnu maakond, Pärnu linn, Käo tn 4;533590;6468545
12366;Pärnu Raeküla Lasteaed ;Pärnu maakond, Pärnu linn, Järva tn 2;533163.0288;6468930.994
12374;Pärnu Rääma Põhikool;Pärnu maakond, Pärnu linn, Raba tn 3;530013;6472906
12362;Pärnu Sütevaka Humanitaargümnaasium;Pärnu maakond, Pärnu linn, Lõuna tn 20;529364;6471548
12387;Pärnu Tammsaare Lasteaed ;Pärnu maakond, Pärnu linn, Anton Hansen Tammsaare pst 10b;529513.9967;6470878.976
12369;Pärnu Toimetulekukool;Pärnu maakond, Pärnu linn, Rõugu tn 8a;527828;6472662
13111;Pärnu Täiskasvanute Gümnaasium;Pärnu maakond, Pärnu linn, Noorte väljak 2;528717;6472503
12371;Pärnu Vabakool;Pärnu maakond, Pärnu linn, Noorte väljak 2;528717;6472503
12378;Pärnu Vanalinna Põhikool;Pärnu maakond, Pärnu linn, Nikolai tn 26;529270;6471473
12376;Pärnu Vene Gümnaasium;Pärnu maakond, Pärnu linn, Anton Hansen Tammsaare pst 30;529941;6470665
12373;Pärnu Ühisgümnaasium;Pärnu maakond, Pärnu linn, Kooli tn 13;530248;6471372
12380;Pärnu Ülejõe Gümnaasium;Pärnu maakond, Pärnu linn, Tallinna mnt 40a;528759;6473207
12364;Pärnu Ülejõe Lasteaed ;Pärnu maakond, Pärnu linn, Noorte väljak 1;528801.9985;6472576.054
12436;Pärnu-Jaagupi Gümnaasium;Pärnu maakond, Halinga vald, Pärnu-Jaagupi alev, Kooli tn 3;529052;6496746
12367;Pärnu-Jaagupi Lasteaed Pesamuna;Pärnu maakond, Halinga vald, Pärnu-Jaagupi alev, Ülase tn 11;529405.9226;6496181.062
12476;Pärsama Lasteaed;Saare maakond, Leisi vald, Pärsama küla, Lasteaia;427163.6771;6485873.638
11968;Pärsti Lasteaed-Kool;Viljandi maakond, Pärsti vald, Pärsti küla, Pärsti Kooli;589575.0661;6476742.452
37786;Püha Johannese Kool;Harju maakond, Tallinn, Nõmme linnaosa, Tähe tn 2;538459;6583073
13195;Püha Miikaeli Kool;Harju maakond, Tallinna linn, Kesklinna linnaosa, Vene tn 31;542474;6589319
37787;Püha Miikaeli Kool (Kohila);Rapla maakond, Kohila vald, Kohila alev, Tööstuse tn 17;542899;6559709
13357;Pühajärve Põhikool;Valga maakond, Otepää vald, Sihva küla, Uue-Kooli;643998;6432778
11926;Pühapäevakool Burebista;Harju maakond, Tallinn, Mere pst 20;542748;6590090
12786;Püünsi Kool;Harju maakond, Viimsi vald, Püünsi küla, Kooli tee 33;545598;6601242
12820;Raasiku Lasteaed Oravake;Harju maakond, Raasiku vald, Raasiku alevik, Meierei tn 25;567336.9561;6581735.043
12819;Raasiku Põhikool;Harju maakond, Raasiku vald, Raasiku alevik, Meierei tn 27;567391;6581826
12659;Rahvusvaheline Lasteaed;Harju maakond, Tallinna linn, Kesklinna linnaosa, Väike-Ameerika tn 39;541408.9345;6587672.002
12586;Raikküla Kool;Rapla maakond, Raikküla vald, Raikküla kooli;543675;6533052
12939;Rakenduskunsti Erakool;Harju maakond, Tallinna linn, Kesklinna linnaosa, Luise tn 5c;541735.9704;6588311.013
12089;Rakke Gümnaasium;Lääne-Viru maakond, Rakke vald, Rakke alevik, Friedrich Robert Faehlmanni tee 46;628238;6541341
12090;Rakke Lasteaed Leevike;Lääne-Viru maakond, Rakke vald, Rakke alevik, Niidu tn 2a;628364.0723;6541504.993
12053;Rakvere Eragümnaasium;Lääne-Viru maakond, Rakvere linn, Tööstuse tn 12;634020;6581883
12051;Rakvere Gümnaasium;Lääne-Viru maakond, Rakvere linn, Vabaduse tn 1;634536;6580766
12065;Rakvere Lille Kool;Lääne-Viru maakond, Rakvere linn, Lille tn 8;634113;6581991
12099;Rakvere Põhikool;Lääne-Viru maakond, Rakvere linn, Tartu tn 2;634241;6580112
12050;Rakvere Reaalgümnaasium;Lääne-Viru maakond, Rakvere linn, Võidu tn 67;634797;6581223
12052;Rakvere Rohuaia Lasteaed;Lääne-Viru maakond, Rakvere linn, Posti tn 29;634509;6581741
12054;Rakvere Täiskasvanute Gümnaasium;Lääne-Viru maakond, Rakvere linn, Rohuaia tn 12;634192;6581525
12650;Rakvere Vanalinna Kool;Lääne-Viru maakond, Rakvere linn, Pikk 18;633931;6581310
12290;Ramsi Lasteaed-Kool;Viljandi maakond, Viljandi vald, Ramsi alevik, Keskuse tee 3;590351;6463963
44855;Randvere Kool;Harju maakond, Viimsi vald, Randvere küla, G. H. Schüdlöffeli tee 4;550945;6596548
12751;Rannamõisa Lasteaed;Harju maakond, Harku vald, Rannamõisa küla, Merepiiga tee 8;529290.0698;6589208.044
13291;Rannu Kool;Tartu maakond, Rannu vald, Rannu alevik, Rannu keskkool;630157;6457625
13292;Rannu Lasteaed;Tartu maakond, Rannu vald, Rannu alevik 3;630351.9408;6457400.165
12568;Rapla Erilasteaed Pääsupesa;Rapla maakond, Rapla vald, Rapla linn, Viljandi mnt 7;545741.0016;6540976.042
12570;Rapla Lasteaed Kelluke;Rapla maakond, Rapla vald, Rapla linn, Palli tn 3;545457.9898;6540727.952
12594;Rapla Lasteaed Naksitrallid;Rapla maakond, Rapla vald, Rapla linn, Võsa tn 24;547037.0634;6539720.032
12571;Rapla Lasteaed Päkapikk;Rapla maakond, Rapla vald, Rapla linn, Metsapargi tn 1;545662.0562;6540081.99
12592;Rapla Täiskasvanute Gümnaasium;Rapla maakond, Rapla vald, Rapla linn, Lasteaia tn 5;545441;6540656
12583;Rapla Vesiroosi Gümnaasium;Rapla maakond, Rapla vald, Rapla linn, Viljandi mnt 69;546774;6540102
12596;Rapla Ühisgümnaasium;Rapla maakond, Rapla vald, Rapla linn, Keskkooli tn 2;545246;6540874
12799;Ravila Lasteaed;Harju maakond, Kose vald, Ravila alevik;569623.3938;6561255.081
12244;Retla Kool;Järva maakond, Türi vald, Oisu alevik, Retla tee 1;590555;6514082
12536;Ridala Põhikool;Lääne maakond, Ridala vald, Panga küla, Kooli;475714;6521210
13371;Riidaja Põhikool;Valga maakond, Põdrala vald, Riidaja küla, Kooli;611690;6441046
12831;Riisipere  Lasteaed;Harju maakond, Nissi vald, Riisipere alevik, Metsa tn 7;518064.9267;6552016.979
12516;Risti Lasteaed;Lääne maakond, Risti vald, Risti alevik, Tallinna mnt 6;503417.9885;6539929.064
12509;Risti Põhikool;Lääne maakond, Lääne-Nigula vald, Risti alevik, Lõuna tn 4;503611;6539763
12816;Risti Põhikool (Harju);Harju maakond, Padise vald, Harju-Risti küla, Risti kool;500815;6565498
12775;Ristiku Põhikool;Harju maakond, Tallinna linn, Põhja-Tallinna linnaosa, Ristiku tn 69;540425;6589593
13364;Ritsu Lasteaed-Algkool;Valga maakond, Helme vald, Linna küla;609083;6433896
12990;Rocca al Mare Kool;Harju maakond, Tallinna linn, Haabersti linnaosa, Vabaõhumuuseumi tee 8;536894;6588342
13062;Rocca al Mare Kooli AS Veskimöldre Lasteaed;Harju maakond, Saue vald, Laagri alevik, Instituudi tee 151;534513.0449;6579735.92
13499;Roosi Kool;Põlva maakond, Põlva linn, Lina tn 13;681317;6439513
12258;Roosna-Alliku Põhikool;Järva maakond, Roosna-Alliku vald, Roosna-Alliku alevik, Kooli tn 1;597889;6544679
12257;Roosna-Alliku valla Lasteaed Hellik;Järva maakond, Roosna-Alliku vald, Roosna-Alliku alevik, Nooruse tn 3;598177.9639;6544485.058
12451;Ruhnu Põhikool;Saare maakond, Ruhnu vald, Ruhnu küla;455031;6406785
12807;Ruila Põhikool;Harju maakond, Kernu vald, Ruila küla, Ruila kool;525102;6561496
12796;"Rummu Lasteaed “Lepatriinu""";Harju maakond, Vasalemma vald, Rummu alevik, Rummu tn 13;511239.2109;6565954.402
